229 ||| i s h r ä n k e n ||| -3.89665095929 -1.17267354561 -0.524804251894 -4.90167710933 -5.86526227059 0.0 -99.0 ||| -4.009566
229 ||| e i n s h r ä n k e n ||| -5.29891466926 -3.9423379636 -9.33991057254 -13.1477262948 -2.05663327922 0.0 -99.0 ||| -7.494457
230 ||| n o c h ||| -0.00559836470791 -0.00270314654242 -0.0165417426419 -0.00527078348054 -0.00398574733491 -1.0 -2.27911411226 ||| -0.564753
230 ||| n a c h ||| -6.41658516154 -8.48430051207 -4.63249837154 -6.17823721546 -6.7162227104 -1.0 -3.28734943271 ||| -7.051011
230 ||| n o ||| -7.1732697929 -6.98450680559 -6.3817269867 -7.76010005309 -8.54808545918 0.0 -4.54191854596 ||| -7.403366
231 ||| , ||| -6.36291671146e-05 -0.000147445387716 -0.000118827808051 -0.00016474714511 -0.000125656618419 0.0 -1.77467158437 ||| -0.013342
231 ||| " ||| -12.2934035528 -10.7888453268 -12.4416973056 -13.7195698269 -10.6356483967 0.0 -2.76575449109 ||| -11.996432
231 ||| ( ||| -12.167104132 -12.1034895416 -14.3555217651 -11.8772027299 -11.44741763 0.0 -3.13273051381 ||| -12.413480
232 ||| ? ||| -2.5264825803e-05 -0.000212604813889 -0.000126855639982 -0.000902844315766 -0.000208371255006 0.0 -1.9644125998 ||| -0.014926
232 ||| ' ||| -15.0282229996 -14.0152425606 -12.0649795227 -11.3778622645 -10.570009171 0.0 -3.7076394856 ||| -12.638878
232 ||| % ||| -13.1239410091 -15.1226737511 -11.2402767965 -13.3145294633 -11.1360856346 0.0 -3.768776685 ||| -12.815571
233 ||| n a c h h e r ||| -0.0278858780211 -0.0610539110805 -0.0758472238226 -0.0390661383862 -0.0456357293263 -1.0 -3.17302423716 ||| -0.614488
233 ||| e i n e r ||| -7.60079367787 -5.71430883229 -6.05101502741 -5.56266018642 -7.11867270257 0.0 -3.41835573129 ||| -6.434950
233 ||| n e r ||| -7.96536116827 -4.40512533961 -4.91653628665 -4.89307849263 -9.69797198363 0.0 -99.0 ||| -7.112967
234 ||| d r i n ||| -0.0444568166078 -0.00147449691018 -0.030777566077 -0.05212169382 -0.0841130391956 0.0 -3.95008832216 ||| -0.072009
234 ||| d r e i n ||| -3.73190189031 -7.86624293689 -5.69495890242 -3.6730467217 -3.17579178072 0.0 -4.7176335156 ||| -4.863525
234 ||| d a r i n ||| -4.14410381852 -8.34426646757 -6.51800740593 -7.26679439627 -5.70694014833 0.0 -99.0 ||| -7.133374
235 ||| a n ||| -0.0493404248926 -0.108154858442 -0.0669456028686 -0.0885139103257 -0.114820313036 -1.0 -2.94905102253 ||| -0.648478
235 ||| a ||| -3.77020112006 -2.63879562218 -3.23620287241 -2.89328667273 -2.91341100887 0.0 -4.38106277585 ||| -3.123010
235 ||| a h ||| -5.36500662008 -7.53422199224 -5.08650355936 -5.65364792899 -3.46400499117 -1.0 -3.04383257031 ||| -5.984305
236 ||| d e i n ||| -0.146225848101 -0.492999442288 -0.0859338626532 -0.298251696128 -0.0951586821655 0.0 -3.50599363446 ||| -0.249827
236 ||| d e i n e n ||| -2.60015874359 -1.46735249585 -2.79136988961 -1.41003633343 -3.43411918331 -1.0 -4.03117850423 ||| -2.911590
236 ||| d r i n ||| -4.9895774746 -2.01438883957 -5.62123892645 -6.73884325516 -4.03613040861 0.0 -3.95008832216 ||| -4.709456
237 ||| v e r b i g e h e n ||| -7.22489953271 -3.59163253181 -1.47116915296 -8.57938830174 -3.23253389317 0.0 -99.0 ||| -5.557277
237 ||| v e r b i g e h e ||| -5.78731060819 -1.54480502324 -3.77520743949 -8.7510901212 -9.73624616479 0.0 -99.0 ||| -6.656284
237 ||| v o r b i g e h e n ||| -14.3352618207 -6.08212849919 -6.74942200506 -5.20598244462 -4.92662884518 0.0 -99.0 ||| -8.197237
238 ||| l a n g e ||| -0.481396020729 -0.03306834557 -2.73272841042 -0.0226172449648 -0.134478945774 0.0 -3.26109046489 ||| -0.705146
238 ||| l a n g ||| -1.02063410235 -3.67978081328 -0.072645724076 -4.02743496678 -2.16485446539 0.0 -4.09582260251 ||| -2.223576
238 ||| l a n g s ||| -4.07865034543 -10.7483823649 -6.64821042555 -6.37129172163 -5.72941100533 0.0 -99.0 ||| -7.452541
239 ||| a u f g e h ö r t ||| -2.26913146327 -0.03460317455 -0.0429298729238 -1.06951266195 -0.135855915962 0.0 -99.0 ||| -1.447759
239 ||| a u f g e h e r t ||| -7.5711101312 -8.76478045652 -9.9913177302 -8.6151487426 -5.01143466126 0.0 -99.0 ||| -8.728110
239 ||| a u f g e h ö r ||| -11.9387087876 -13.2784487709 -7.62010812645 -6.54185626322 -6.23659404091 0.0 -99.0 ||| -9.860495
240 ||| g e s c h i c h t e ||| -0.272620499787 -0.653387558456 -0.287706946772 -4.29480157641 -0.971584434891 0.0 -4.38106277585 ||| -1.328650
240 ||| g e s c h i c h t ||| -2.5042519843 -0.76406859364 -2.40034450771 -0.0244956815705 -0.789909685692 0.0 -99.0 ||| -2.033966
240 ||| g e s c h e i c h t ||| -2.27685870889 -8.84043592496 -3.42063740447 -4.92324637022 -3.70781795472 0.0 -99.0 ||| -5.371151
241 ||| l u g e n ||| -0.31654467116 -0.416389549756 -0.217011449556 -0.215009855813 -0.141361226596 0.0 -3.14764207602 ||| -0.284707
241 ||| l u g e ||| -1.34009570836 -1.08325038881 -1.65699237019 -1.66075205209 -2.03198175411 0.0 -3.56711944938 ||| -1.581182
241 ||| l u g e e ||| -8.61532993877 -10.8952292288 -7.72905033626 -6.23711859152 -9.76418199457 0.0 -99.0 ||| -9.385534
242 ||| e i n ||| -0.42393462277 -0.210726801751 -0.915184216473 -1.5471690449 -0.145175176295 0.0 -2.38818848878 ||| -0.666225
242 ||| e s ||| -1.16032544816 -1.81315362 -0.646609787436 -0.299344823629 -2.20039054138 0.0 -2.26750669815 ||| -1.240853
242 ||| e e s ||| -4.56457882616 -5.14537707837 -6.1184617082 -5.27507251213 -5.93154155645 0.0 -99.0 ||| -6.144358
243 ||| t f r a n c i n e ||| -2.22879744889 -1.85020990683 -4.22054908476 -0.587558431426 -0.742641885682 0.0 -99.0 ||| -2.663303
243 ||| t f r a n c i n e n ||| -6.50037182173 -9.1647097133 -6.66775521625 -1.87067992781 -1.16044064406 0.0 -99.0 ||| -5.810143
243 ||| t f r a n c e i n e ||| -6.48867188328 -5.80293216498 -9.8909878524 -7.10206290056 -5.04632821732 0.0 -99.0 ||| -7.603549
244 ||| q u e l l e n ||| -0.101456014244 -0.177738626631 -0.198511802108 -0.0355970973953 -0.423278290613 0.0 -4.38106277585 ||| -0.219947
244 ||| q u e l l e ||| -3.51432184676 -2.79400036421 -1.73734670011 -3.72854948185 -2.42731363371 0.0 -99.0 ||| -3.577658
244 ||| q u e l l e r ||| -3.74600412835 -7.22256186749 -6.71105251976 -7.96182329915 -9.15479857271 0.0 -99.0 ||| -7.696600
245 ||| s c h u l e ||| -0.00522134387351 -0.00211552142047 -0.0112091490398 -0.0478279652552 -0.00811437643972 0.0 -3.7076394856 ||| -0.042512
245 ||| s c h u l e n ||| -5.81899966945 -7.64211245796 -5.07859470471 -5.70369808741 -4.96801133616 0.0 -99.0 ||| -6.579635
245 ||| s c h u l ||| -9.24027225008 -9.39240536918 -7.14224223687 -3.24621981643 -7.49957246967 -1.0 -99.0 ||| -8.582452
246 ||| , ||| -6.36291671146e-05 -0.000147445387716 -0.000118827808051 -0.00016474714511 -0.000125656618419 0.0 -1.77467158437 ||| -0.013342
246 ||| " ||| -12.2934035528 -10.7888453268 -12.4416973056 -13.7195698269 -10.6356483967 0.0 -2.76575449109 ||| -11.996432
246 ||| ( ||| -12.167104132 -12.1034895416 -14.3555217651 -11.8772027299 -11.44741763 0.0 -3.13273051381 ||| -12.413480
247 ||| z u | m e n f l u c h e n ||| -12.5071367026 -9.05780338014 -1.84623128173 -12.5400137346 -8.85603430456 0.0 -101.294137001 ||| -9.715883
247 ||| z u | m e n f l u c h e ||| -12.4069627989 -11.0735939938 -7.66396614457 -18.2777212247 -9.87194217311 0.0 -101.294137001 ||| -12.613276
247 ||| z u | w e n f l u c h e n ||| -14.8497117868 -19.0477711 -8.24027843556 -9.83309538408 -10.2989651186 0.0 -101.294137001 ||| -13.208403
248 ||| d e m | f a l l ||| -0.330878309953 -0.074066745277 -0.0234332635148 -0.0193652044474 -0.414477170703 0.0 -3.46029086458 ||| -0.198216
248 ||| d e m f a l l ||| -2.02784160393 -9.58531973084 -8.17473818534 -5.06833754385 -1.42979437926 0.0 -99.0 ||| -5.994558
248 ||| d e m | f a l l e ||| -9.75303881632 -8.05024145601 -8.95034471535 -7.46247022109 -5.25626503464 0.0 -101.794734001 ||| -8.652639
249 ||| w ä r e ||| -0.00211912280214 -0.0833241623244 -0.00654479693475 -0.00359866484129 -0.00661562705609 0.0 -3.12123546004 ||| -0.043687
249 ||| w e r ||| -7.23451046569 -2.70015219687 -6.33413614684 -6.01644019055 -6.07287862083 0.0 -3.57562834024 ||| -5.698255
249 ||| w ä r ||| -8.21955362758 -7.74976103874 -7.74349884212 -8.52907078695 -10.9783927883 0.0 -99.0 ||| -9.381407
250 ||| s o ||| -0.000522312417617 -0.00171291279881 -0.00583124405733 -0.00095951395572 -0.00639309813955 0.0 -2.19287750125 ||| -0.019416
250 ||| s i e ||| -10.3345176903 -9.49976827113 -6.95635823978 -10.1082400954 -7.68884694079 0.0 -2.37162712961 ||| -8.935210
250 ||| s o n n t a g ||| -9.17686970869 -9.22580241339 -6.33871985723 -8.96041105429 -6.8212530058 -2.0 -3.80290749669 ||| -9.214851
251 ||| g e s t r a n d e t ||| -0.264753727245 -0.878064956273 -0.00840146801559 -0.154765504892 -0.305797122774 0.0 -99.0 ||| -1.059709
251 ||| g e s t r a n d t ||| -1.92736425119 -8.87989738267 -11.2891112454 -4.27870780563 -1.88238429401 0.0 -99.0 ||| -6.388845
251 ||| g e s t r a n d ||| -6.15485741518 -6.98568063242 -5.98219164495 -6.78635897105 -6.59464471509 -1.0 -99.0 ||| -7.779057
252 ||| a b g e n o m m e n ||| -1.55980206585 -0.126145807425 -0.932080089462 -0.051900031739 -0.0711440860886 -1.0 -4.7176335156 ||| -1.124309
252 ||| a b g e n o m m e ||| -7.57595288206 -7.20220658032 -6.22088500097 -4.74326341551 -7.14330141932 0.0 -99.0 ||| -7.314474
252 ||| a b g n o m m e n ||| -4.67480585926 -8.02701078676 -8.35198033993 -7.28552872392 -6.23528399698 0.0 -99.0 ||| -7.652274
253 ||| r e c h t ||| -0.00140562787341 -0.00779284404005 -0.0107227132972 -0.0013612173399 -0.0251332399526 0.0 -3.50599363446 ||| -0.035396
253 ||| r e c h t e n ||| -9.56098973466 -10.9760577273 -6.60239743537 -8.20389130484 -6.0656304901 0.0 -4.7176335156 ||| -8.316930
253 ||| r e c h t e ||| -9.72731623764 -7.80623478293 -6.79610018453 -8.62553949207 -5.4345896456 0.0 -99.0 ||| -8.415308
254 ||| w e t t e r ||| -0.0262865198166 -0.00945229073933 -0.00981628141587 -0.056750965597 -0.0396677862435 0.0 -3.83995249867 ||| -0.056995
254 ||| w ä t t e r ||| -6.58403097105 -7.12764244456 -5.26154448883 -3.54497546214 -4.08824982707 0.0 -99.0 ||| -6.058641
254 ||| w e t t e n ||| -8.6562716967 -8.96277114143 -6.66596433316 -8.39272234218 -8.20963198416 0.0 -99.0 ||| -8.914824
255 ||| a b ||| -0.0053064761784 -0.0127616546703 -0.0310871574397 -0.0278077783382 -0.0080380192981 0.0 -3.2858016789 ||| -0.041473
255 ||| o b ||| -6.2819384873 -4.82614763509 -4.01568823438 -5.64841076471 -5.98940703237 0.0 -3.33928748965 ||| -5.377189
255 ||| n a c h ||| -9.1815041455 -7.21355259703 -5.77604436279 -4.68277183215 -7.56613480691 -1.0 -3.28734943271 ||| -7.449444
256 ||| s a g e n ||| -0.0242768933592 -0.250659368046 -0.00973354023945 -0.0706538306709 -0.0191848796553 0.0 -3.41307240725 ||| -0.100322
256 ||| s a g e ||| -4.37644450399 -1.72891167727 -5.34921348549 -3.60454609405 -4.24429003045 0.0 -3.67253708839 ||| -3.888034
256 ||| s e g e n ||| -5.45048638994 -3.71607450756 -6.53967419705 -4.52658865641 -8.17570949315 0.0 -5.09283283353 ||| -5.719638
257 ||| b i n ||| -0.00470801804416 -0.000833357507684 -0.00787460229781 -0.00404955352928 -0.00496020834344 0.0 -2.56776714325 ||| -0.023610
257 ||| b e i m ||| -5.5455972683 -8.05066395368 -4.87624757697 -5.86531364314 -6.35090317532 0.0 -3.35594370961 ||| -6.162740
257 ||| b i n e ||| -11.1089409928 -11.281401939 -10.9576289567 -8.15195195413 -7.783677488 0.0 -99.0 ||| -10.594072
258 ||| i s t ||| -8.43139007622e-05 -0.000231046109627 -5.98326667376e-05 -0.000425410678429 -6.1032537983e-05 -1.0 -1.99534249306 ||| -0.555992
258 ||| e i s t ||| -10.4647659803 -11.972140592 -11.9274845531 -8.64383341247 -13.6248554368 0.0 -99.0 ||| -12.063968
258 ||| i n s t ||| -10.1234266945 -9.038919438 -13.7031627859 -12.9360774991 -14.4386918155 0.0 -99.0 ||| -12.785408
259 ||| ? ||| -2.5264825803e-05 -0.000212604813889 -0.000126855639982 -0.000902844315766 -0.000208371255006 0.0 -1.9644125998 ||| -0.014926
259 ||| ' ||| -15.0282229996 -14.0152425606 -12.0649795227 -11.3778622645 -10.570009171 0.0 -3.7076394856 ||| -12.638878
259 ||| % ||| -13.1239410091 -15.1226737511 -11.2402767965 -13.3145294633 -11.1360856346 0.0 -3.768776685 ||| -12.815571
260 ||| e i n ||| -0.42393462277 -0.210726801751 -0.915184216473 -1.5471690449 -0.145175176295 0.0 -2.38818848878 ||| -0.666225
260 ||| e s ||| -1.16032544816 -1.81315362 -0.646609787436 -0.299344823629 -2.20039054138 0.0 -2.26750669815 ||| -1.240853
260 ||| e e s ||| -4.56457882616 -5.14537707837 -6.1184617082 -5.27507251213 -5.93154155645 0.0 -99.0 ||| -6.144358
261 ||| e u c h ||| -0.437543009818 -0.624010555294 -0.786304984746 -0.876308444888 -1.24596165325 -1.0 -3.80290749669 ||| -1.363308
261 ||| a u c h ||| -5.30030798998 -2.65352078937 -1.65813517883 -2.64876522583 -1.27851070141 -1.0 -2.20523613691 ||| -3.265231
261 ||| e i n ||| -7.39751282297 -4.42872544905 -3.4012344494 -5.73054643068 -5.42488601396 0.0 -2.38818848878 ||| -5.294368
262 ||| e m o j i q f l u s h e d f a c e ||| -0.0110125897248 -0.0104197660501 -0.0077533707186 -0.00804715702412 -0.0417157804307 0.0 -3.29673364758 ||| -0.040344
262 ||| e m o j i q f l u s h e d f a c ||| -8.31425496874 -7.19844634449 -6.82334052321 -5.60198045343 -8.58884367703 -1.0 -99.0 ||| -8.583683
262 ||| e m o j i q f l u s h e d f a c e e ||| -9.12812589502 -7.17617303167 -9.18195445551 -7.46726366101 -8.09034436926 0.0 -99.0 ||| -8.946124
263 ||| e m o j i q s m i l i n g f a c e w i t h s m i l i n g e y e s ||| -0.0126265380976 -0.0102792662786 -0.0105340039708 -0.00426302486515 -0.00939458763825 0.0 -2.66445353627 ||| -0.029264
263 ||| e m o j i q s m i l i n g f a c e w i t h s m i l i n g e y e ||| -6.50914294585 -5.9389853305 -7.77155986173 -10.1504644455 -6.72280223163 -1.0 -99.0 ||| -8.696901
263 ||| e m o j i q s m i l i n g f a c e w i t h s m i l i n g e y e e s ||| -8.77677290345 -8.79036786143 -8.77338637631 -9.33609719377 -6.51608941336 0.0 -99.0 ||| -9.175895
264 ||| d a n n ||| -0.0353596077468 -0.119486101625 -1.02270727297 -0.0125069794039 -0.0873878980601 0.0 -2.47111827135 ||| -0.273894
264 ||| d e n n ||| -3.46553678292 -2.35634570382 -0.449142453999 -4.66198304433 -2.55339415864 0.0 -3.12520769238 ||| -2.720557
264 ||| d i n n ||| -9.70316072395 -4.41795383301 -9.75438340276 -10.4026708283 -8.42691651535 0.0 -99.0 ||| -9.278369
265 ||| m i n d e s t e n s ||| -1.98369714413 -1.28562634646 -2.42409305193 -0.496086080995 -1.2041877845 -1.0 -4.17179968953 ||| -2.050768
265 ||| m i n d e ||| -3.33116579459 -1.55554153939 -1.75814657262 -2.21270754215 -5.32196594763 0.0 -99.0 ||| -3.573257
265 ||| m i n d ||| -2.7175494645 -3.33637358445 -5.24480984701 -2.09565286701 -3.31986103887 0.0 -99.0 ||| -4.080201
266 ||| b e s t e ||| -0.0408424315866 -0.111448010972 -0.105278296597 -0.126941230628 -0.879369321846 -1.0 -3.88045361638 ||| -0.822635
266 ||| b e s t e n ||| -4.38752404395 -3.55819092915 -3.73388030565 -2.98025564392 -2.73270353657 0.0 -4.09582260251 ||| -3.509017
266 ||| b e s t ||| -3.97695411733 -5.94281523847 -5.84121335633 -3.9792619115 -4.91035192388 -1.0 -4.6945258379 ||| -5.506042
267 ||| i c h ||| -0.0263793870547 -0.00567541338964 -0.0593875350538 -0.106902716243 -0.0385227302302 -2.0 -1.79678095132 ||| -1.142672
267 ||| i n ||| -4.02045344413 -5.6345599995 -3.04086510362 -2.41840530315 -3.59737191762 -1.0 -2.67018675804 ||| -4.303177
267 ||| e i n ||| -6.32838148618 -7.01242482757 -5.86765912842 -5.20604731753 -5.59465950351 -2.0 -2.38818848878 ||| -7.101538
268 ||| i c h ||| -0.0263793870547 -0.00567541338964 -0.0593875350538 -0.106902716243 -0.0385227302302 -2.0 -1.79678095132 ||| -1.142672
268 ||| i n ||| -4.02045344413 -5.6345599995 -3.04086510362 -2.41840530315 -3.59737191762 -1.0 -2.67018675804 ||| -4.303177
268 ||| e i n ||| -6.32838148618 -7.01242482757 -5.86765912842 -5.20604731753 -5.59465950351 -2.0 -2.38818848878 ||| -7.101538
269 ||| ü b r i g e n s ||| -0.339376933526 -0.610269641059 -0.0520248068238 -0.0647495369415 -0.0569365750829 0.0 -4.54191854596 ||| -0.258500
269 ||| ü b r i g e n e s ||| -2.14271096979 -2.86137402722 -4.39966227982 -6.92949983355 -4.847835996 0.0 -99.0 ||| -4.973569
269 ||| ü b r i g e n ||| -2.01987856941 -5.52501321268 -5.29660679532 -7.21433045991 -4.30907382121 -1.0 -5.09283283353 ||| -5.451870
270 ||| ? ||| -2.5264825803e-05 -0.000212604813889 -0.000126855639982 -0.000902844315766 -0.000208371255006 0.0 -1.9644125998 ||| -0.014926
270 ||| ' ||| -15.0282229996 -14.0152425606 -12.0649795227 -11.3778622645 -10.570009171 0.0 -3.7076394856 ||| -12.638878
270 ||| % ||| -13.1239410091 -15.1226737511 -11.2402767965 -13.3145294633 -11.1360856346 0.0 -3.768776685 ||| -12.815571
271 ||| v o n ||| -0.0224465569942 -0.177375221171 -0.0107018543569 -0.00328208440248 -0.00222019294522 0.0 -2.76252958179 ||| -0.063781
271 ||| v o n n ||| -4.56543229309 -10.2814967486 -7.05800416356 -6.48547610686 -7.30035512209 0.0 -99.0 ||| -7.875505
271 ||| v o n e n ||| -8.81645909136 -8.04846739563 -5.57883477326 -7.28061575436 -8.23238827157 0.0 -99.0 ||| -8.328705
272 ||| g e r a d e ||| -0.0106421963209 -0.00626019144522 -0.0368248608835 -0.0135980510239 -0.0522886510131 -1.0 -2.78576758504 ||| -0.585629
272 ||| g a s ||| -5.65791731205 -6.98089306519 -3.58998180029 -5.67116890657 -3.20190595678 0.0 -4.54191854596 ||| -5.054202
272 ||| g e r a d ||| -7.7150505133 -7.03133640893 -10.0113323063 -7.115117469 -7.22898223551 0.0 -99.0 ||| -8.557716
273 ||| r o m a n t i s c h ||| -0.0833619143612 -0.121266112337 -0.509676910971 -0.289302714513 -0.28435474256 0.0 -5.09283283353 ||| -0.295524
273 ||| r o m a n t e s t ||| -4.49946707353 -4.90270633386 -4.16255489313 -5.27569168177 -1.91478407612 -1.0 -99.0 ||| -5.429351
273 ||| r o m a n t i s c h e ||| -5.28043033379 -5.39560683869 -9.28676433876 -2.04872993339 -4.0310745808 0.0 -99.0 ||| -5.945873
274 ||| b e i | d e n ||| -1.92796445073 -1.21375045037 -1.16218666449 -0.648018799799 -1.12135478231 0.0 -4.63296696357 ||| -1.249161
274 ||| b e i | d e r ||| -0.458349919822 -3.12739744632 -3.88319064518 -3.32265830752 -5.26138079585 0.0 -3.76880476065 ||| -3.238665
274 ||| b i d e ||| -4.18076245366 -5.39287589298 -6.20567671409 -1.31052097328 -2.57193303511 0.0 -99.0 ||| -4.669706
275 ||| m e i n e ||| -0.0146183091923 -0.0898071593803 -0.00286425390073 -0.00635842486714 -0.0038795111267 0.0 -2.97668033838 ||| -0.045676
275 ||| m i n i ||| -5.09671455032 -2.84718740993 -7.02640868102 -5.93560523469 -9.51122751012 0.0 -5.09283283353 ||| -6.121360
276 ||| v i e l ||| -0.0151071994428 -1.38691423419 -0.0156437987848 -0.0801708391211 -0.240209860814 0.0 -2.75340632349 ||| -0.368117
276 ||| v i e l e ||| -4.24812456804 -0.312497766809 -4.30193850547 -2.71909669669 -1.56588245708 0.0 -3.42451956868 ||| -2.655014
276 ||| v i e l e n ||| -10.8663216629 -7.89760987237 -7.73450444247 -4.68129020017 -5.84482561111 0.0 -4.2639477551 ||| -7.436668
277 ||| e m o j i q n e w m o o n w i t h f a c e ||| -1.88689039429 -2.80758710691 -0.089184195854 -1.29829225316 -0.415376078096 0.0 -5.09283283353 ||| -1.337397
277 ||| e m o j i q n e w m o n w i t h f a c e ||| -4.3608050101 -0.42313544459 -8.171502806 -0.897266681154 -10.4789600067 -1.0 -99.0 ||| -6.144644
277 ||| e m o j i q ||| -5.08893939471 -5.91381102278 -5.98306364301 -5.6834938374 -4.51631707695 -1.0 -99.0 ||| -6.715435
278 ||| ; ) ||| -0.00118086481388 -0.000647410588662 -0.000665815922702 -0.000362828127704 -0.000414612519944 0.0 -2.60428360105 ||| -0.020051
278 ||| ) ) ||| -9.43126804435 -9.8289494607 -11.0725097126 -9.68050736746 -9.07113271381 0.0 -99.0 ||| -10.554225
278 ||| ; ; ||| -10.801298692 -10.0719872354 -13.1687169637 -10.8414231866 -10.7418877255 0.0 -99.0 ||| -11.862415
279 ||| s c h u l e ||| -0.282880176018 -0.0399182225772 -0.151888893219 -0.18128473289 -0.0582955756394 0.0 -3.7076394856 ||| -0.170468
279 ||| s c h u l e n ||| -5.33686687672 -6.68564488565 -3.12318128559 -5.98023687702 -3.46269550025 0.0 -99.0 ||| -5.655077
279 ||| s c h u l ||| -6.41871930525 -6.21406098186 -4.31857945678 -2.35808297823 -5.85815073064 0.0 -99.0 ||| -5.770871
280 ||| a l t ||| -0.0164632506181 -0.019330270936 -0.00232599595341 -0.00262562749171 -0.00643913282021 0.0 -4.2639477551 ||| -0.041195
280 ||| a l t e ||| -6.90567944707 -4.67635058924 -8.78680993326 -8.47361150648 -6.05728569963 0.0 -5.09283283353 ||| -7.017879
280 ||| a l t e n ||| -6.86846794286 -5.4247395711 -6.84616031962 -11.2023174876 -6.84712650246 0.0 -4.38106277585 ||| -7.470393
281 ||| a b e r ||| -0.00295266872775 -0.00113383145709 -0.00740194884048 -0.000507717000439 -0.012643715805 0.0 -2.27136832476 ||| -0.021845
281 ||| a b r ||| -8.92283799858 -8.61780001435 -5.0185900284 -10.3331441774 -4.57537972661 0.0 -99.0 ||| -8.230902
